Date,Open,High,Low,Close,Adj Close,Volume
2008-05-05,50.500000,50.880001,50.250000,50.599998,34.657520,3253156
2008-05-06,50.660000,50.919998,50.119999,50.389999,34.513687,5004155
2008-05-07,50.610001,52.299999,50.340000,51.830002,35.499992,11100588
2008-05-08,51.500000,52.340000,51.410000,52.160000,35.726017,6085799
2008-05-09,51.689999,51.930000,50.980000,51.709999,35.417801,5947824
2008-05-12,51.860001,52.480000,51.759998,51.860001,35.520538,3471162
2008-05-13,52.330002,52.439999,51.049999,51.930000,35.568481,5418423
2008-05-14,52.060001,52.290001,51.240002,51.520000,35.287663,5302106
2008-05-15,51.349998,52.000000,51.090000,51.549999,35.308212,5152013
2008-05-16,51.900002,52.630001,51.709999,52.060001,35.657528,7940300
2008-05-19,52.209999,52.919998,52.020000,52.849998,36.198620,4984447
2008-05-20,52.549999,53.200001,52.099998,52.369999,35.869854,7057141
2008-05-21,52.000000,52.080002,50.419998,50.930000,34.883556,10273032
2008-05-22,50.169998,50.700001,49.840000,50.490002,34.582188,6384656
2008-05-23,50.259998,50.389999,49.290001,49.450001,33.869854,6028433
2008-05-26,49.160000,49.500000,48.709999,48.889999,33.486294,4064953
2008-05-27,49.200001,49.349998,48.500000,48.869999,33.472599,6830642
2008-05-28,48.840000,49.639999,48.459999,49.099998,33.630127,8212098
2008-05-29,49.400002,49.799999,48.619999,49.049999,33.595890,5581891
2008-05-30,49.139999,49.389999,48.880001,48.919998,33.506840,6118640
2008-06-02,49.000000,49.000000,48.169998,48.540001,33.246567,5837239
2008-06-03,48.200001,48.459999,47.709999,47.990002,32.869854,8426515
2008-06-04,47.459999,47.700001,46.919998,47.500000,32.534237,9398580
2008-06-05,47.750000,48.029999,47.009998,47.259998,32.369850,8469214
2008-06-06,47.439999,47.630001,44.610001,45.060001,30.863003,18640594
2008-06-09,44.570000,44.950001,43.750000,44.549999,30.513691,11470576
2008-06-10,44.080002,45.230000,43.669998,44.770000,30.664373,10892792
2008-06-11,45.150002,45.459999,43.220001,43.639999,29.890404,12935661
2008-06-12,43.000000,44.029999,42.810001,43.730000,29.952047,9695785
2008-06-13,43.400002,43.910000,42.900002,43.880001,30.054787,8032815
2008-06-16,44.049999,44.290001,43.450001,43.680000,29.917801,7148089
2008-06-17,43.910000,45.939999,43.810001,45.080002,30.876701,17192478
2008-06-18,45.000000,45.290001,44.520000,44.820000,30.698622,8865679
2008-06-19,44.509998,44.810001,43.820000,44.340000,30.369854,8548698
2008-06-20,44.590000,45.180000,43.660000,44.380001,30.397255,21152624
2008-06-23,43.950001,44.150002,43.290001,43.529999,29.815060,8650153
2008-06-24,43.650002,43.650002,40.689999,41.860001,28.671227,19177943
2008-06-25,41.919998,42.689999,41.860001,42.480000,29.095881,9536689
2008-06-26,41.910000,42.020000,40.790001,41.080002,28.136982,13703074
2008-06-27,40.810001,41.020000,39.450001,39.880001,27.315063,15421699
2008-06-30,40.169998,40.169998,38.650002,39.279999,26.904100,14171670
2008-07-01,39.090000,39.240002,37.150002,38.200001,26.164377,14912799
2008-07-02,38.500000,38.660000,37.810001,38.169998,26.143826,11132753
2008-07-03,37.520000,38.669998,36.849998,38.610001,26.445198,11257046
2008-07-04,39.150002,39.200001,38.360001,38.400002,26.301367,8061353
2008-07-07,38.860001,39.119999,38.419998,38.900002,26.643827,6247261
2008-07-08,38.150002,38.840000,37.599998,38.720001,26.520542,11156250
2008-07-09,39.250000,39.810001,39.000000,39.349998,26.952047,10151534
2008-07-10,38.639999,38.939999,38.360001,38.750000,26.541090,9829692
2008-07-11,38.709999,38.730000,37.509998,37.520000,25.698624,10250985
2008-07-14,37.820000,38.360001,37.369999,37.540001,25.712320,7508691
2008-07-15,37.200001,37.389999,35.820000,36.380001,24.917803,15973385
2008-07-16,36.500000,37.970001,35.299999,37.509998,25.691772,16559712
2008-07-17,38.430000,40.259998,38.270000,39.599998,27.123278,15238943
2008-07-18,39.700001,41.779999,39.240002,41.090000,28.143829,14420780
2008-07-21,41.110001,41.950001,40.799999,41.639999,28.520542,6248264
2008-07-22,41.639999,41.639999,40.349998,41.000000,28.082186,8997415
2008-07-23,41.799999,42.889999,41.450001,42.560001,29.150684,11475129
2008-07-24,43.349998,43.799999,37.660000,38.470001,26.349310,46670179
2008-07-25,38.310001,39.240002,37.549999,38.880001,26.630129,13956008
2008-07-28,38.860001,38.860001,38.009998,38.259998,26.205473,6440134
2008-07-29,37.750000,38.880001,37.320000,38.360001,26.273968,9484359
2008-07-30,38.500000,38.889999,37.610001,38.070000,26.075338,9479979
2008-07-31,37.849998,38.000000,37.040001,37.330002,25.568485,10111288
2008-08-01,36.500000,37.119999,36.049999,36.639999,25.095888,9867720
2008-08-04,37.110001,38.200001,36.500000,36.970001,25.321911,12079871
2008-08-05,37.500000,39.040001,37.270000,38.779999,26.561636,12772690
2008-08-06,39.180000,40.070000,38.509998,40.009998,27.404100,10326741
2008-08-07,39.994999,40.849998,39.619999,40.209999,27.541086,7466089
2008-08-08,40.139999,41.990002,39.919998,41.770000,28.609579,12055422
2008-08-11,42.750000,43.349998,42.500000,42.779999,29.301361,12463502
2008-08-12,43.000000,44.439999,42.439999,43.369999,29.705469,11425102
2008-08-13,42.799999,42.980000,41.130001,41.334999,28.311636,9846665
2008-08-14,41.400002,41.715000,40.500000,41.400002,28.356159,6962211
2008-08-15,41.209999,42.040001,40.775002,41.509998,28.431499,6326917
2008-08-18,41.570000,41.715000,40.650002,41.035000,28.106159,4809443
2008-08-19,40.220001,40.430000,39.514999,39.619999,27.136980,8150981
2008-08-20,39.750000,40.139999,39.439999,39.950001,27.363008,5723292
2008-08-21,39.650002,41.294998,39.349998,39.744999,27.222595,11598217
2008-08-22,39.900002,41.025002,39.730000,40.540001,27.767113,5998502
2008-08-25,40.630001,41.235001,40.395000,40.709999,27.883554,4330045
2008-08-26,40.389999,40.990002,39.910000,40.709999,27.883554,4589074
2008-08-27,40.310001,40.480000,39.375000,40.110001,27.472597,7628534
2008-08-28,39.820000,40.799999,38.959999,40.415001,27.681498,8996746
2008-08-29,40.150002,40.244999,39.599998,39.900002,27.328760,8349743
2008-09-01,39.599998,40.849998,39.330002,40.570000,27.787664,5163428
2008-09-02,40.840000,43.450001,40.125000,42.570000,29.157524,14079001
2008-09-03,42.049999,43.084999,41.869999,42.619999,29.191776,6718711
2008-09-04,42.419998,42.494999,41.200001,41.439999,28.383553,9404740
2008-09-05,40.764999,40.915001,39.240002,39.685001,27.181501,13370353
2008-09-08,40.875000,41.355000,40.189999,40.384998,27.660948,9967936
2008-09-09,40.369999,41.500000,40.115002,40.599998,27.808207,7636512
2008-09-10,40.514999,41.470001,40.209999,40.799999,27.945196,7133650
2008-09-11,40.450001,40.770000,39.450001,40.404999,27.674648,7496064
2008-09-12,40.880001,40.900002,39.744999,40.650002,27.842461,6399079
2008-09-15,39.200001,39.764999,38.750000,38.900002,26.643827,14688210
2008-09-16,38.130001,39.474998,37.779999,38.639999,26.465748,13875143
2008-09-17,37.860001,38.660000,37.139999,37.509998,25.691772,12786051
2008-09-18,37.480000,38.095001,36.509998,37.009998,25.349302,12836351
2008-09-19,38.590000,40.099998,37.855000,39.465000,27.030819,20517347
2008-09-22,39.549999,39.770000,38.750000,39.055000,26.749994,7716762
2008-09-23,38.599998,39.035000,37.950001,38.715000,26.517118,7893209
2008-09-24,38.599998,39.025002,37.900002,38.305000,26.236296,6593628
2008-09-25,38.599998,39.869999,38.035000,39.509998,27.061632,7751944
2008-09-26,39.400002,39.400002,37.945000,38.560001,26.410954,9323269
2008-09-29,38.020000,38.599998,36.500000,36.910000,25.280813,11045012
2008-09-30,36.000000,36.360001,33.700001,35.400002,24.246571,17374414
2008-10-01,35.750000,35.750000,31.760000,32.375000,22.174652,23012057
2008-10-02,32.500000,32.785000,30.900000,31.209999,21.376707,16637756
2008-10-03,31.700001,32.215000,31.059999,31.830000,21.801363,9677766
2008-10-06,30.100000,30.465000,26.000000,27.200001,18.630133,23835741
2008-10-07,28.230000,29.000000,26.830000,27.400000,18.767118,19740125
2008-10-08,25.440001,29.000000,23.410000,24.830000,17.006844,28386886
2008-10-09,26.000000,26.900000,23.934999,24.605000,16.852734,16981752
2008-10-10,22.900000,23.879999,20.830000,22.565001,15.455477,28085622
2008-10-13,25.900000,26.299999,24.254999,26.200001,17.945202,20543757
2008-10-14,28.000000,29.280001,27.320000,28.200001,19.315063,17018983
2008-10-15,28.100000,28.290001,24.690001,25.370001,17.376707,14768829
2008-10-16,23.500000,25.540001,22.485001,23.549999,16.130133,16310060
2008-10-17,25.200001,26.070000,24.639999,25.705000,17.606159,17891586
2008-10-20,27.200001,27.450001,25.584999,26.525000,18.167803,9782480
2008-10-21,27.270000,27.469999,26.080000,26.155001,17.914381,9854842
2008-10-22,25.434999,25.950001,23.860001,24.125000,16.523968,12553395
2008-10-23,24.020000,24.639999,21.950001,23.820000,16.315063,17523515
2008-10-24,22.500000,22.629999,20.000000,22.410000,15.349311,20350493
2008-10-27,20.900000,21.219999,19.410000,20.355000,13.941777,16471102
2008-10-28,21.500000,21.719999,17.915001,19.350000,13.253422,24787322
2008-10-29,22.945000,23.905001,21.610001,23.500000,16.095884,22092910
2008-10-30,24.790001,26.700001,24.110001,25.990000,17.801369,21027271
2008-10-31,25.510000,27.320000,24.799999,26.809999,18.363008,13396421
2008-11-03,27.559999,27.719999,25.930000,26.820000,18.369860,8117387
2008-11-04,26.370001,28.299999,26.120001,28.084999,19.236296,11569953
2008-11-05,27.900000,28.190001,27.299999,27.645000,18.934927,6802110
2008-11-06,26.299999,26.905001,24.725000,24.934999,17.078760,11409574
2008-11-07,25.125000,26.170000,24.200001,25.500000,17.465750,8357694
